日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克),当日成本价(元/千克),单品损耗率(%),品类平均损耗率(%),成本加成率,有效单位成本(元/千克),成本价异常标记
2020-07-05,102900005115908,菜心,1011010101,花叶类,10.791,86.328,24,0,0.0,8.0,4.04,13.7,12.83,0.9801980198019802,4.681344148319814,0
2020-07-05,102900005115946,木耳菜,1011010101,花叶类,3.568,24.976,10,0,0.0,7.0,4.31,7.61,12.83,0.6241299303944317,4.66500703539344,0
2020-07-05,102900005116943,红杭椒,1011010504,辣椒类,2.56,40.96,21,0,0.0,16.0,5.83,9.99,9.24,1.7444253859348198,6.477058104655038,0
2020-07-05,102900005115960,大白菜,1011010101,花叶类,9.698,38.792,10,0,0.0,4.0,2.2,22.27,12.83,0.8181818181818181,2.830310047600669,0
2020-07-05,102900005115762,苋菜,1011010101,花叶类,6.021,36.126,13,0,0.0,6.0,3.48,18.52,12.83,0.7241379310344829,4.270986745213549,0
2020-07-05,102900005116226,青尖椒,1011010504,辣椒类,3.535,28.28,10,0,0.0,8.0,4.35,6.72,9.24,0.8390804597701151,4.663379073756432,0
2020-07-05,102900005116233,红椒(1),1011010504,辣椒类,7.412,74.12,37,0,0.0,10.0,5.44,11.76,9.24,0.838235294117647,6.165004533091569,0
2020-07-05,102900005116257,紫茄子(2),1011010501,茄类,26.966,188.6674,50,1,0.473,6.9964918786620185,4.24,6.07,6.68,0.6501160091184004,4.513999787075482,0
2020-07-05,102900005116509,青茄子(1),1011010501,茄类,24.423000000000002,97.69200000000001,37,0,0.0,4.0,2.04,5.01,6.68,0.9607843137254901,2.147594483629856,0
2020-07-05,102900005116530,西峡香菇(1),1011010801,食用菌,18.406,364.4388,83,0,0.0,19.8,12.0,13.82,9.45,0.6500000000000001,13.924344395451381,0
2020-07-05,102900005116547,金针菇(1),1011010801,食用菌,18.991,132.937,44,0,0.0,7.000000000000001,4.05,3.43,9.45,0.7283950617283954,4.193849021435228,0
2020-07-05,102900005116714,西兰花,1011010201,花菜类,42.365,593.11,82,0,0.0,14.0,9.47,9.26,15.51,0.47835269271383307,10.436411725810007,0
2020-07-05,102900005115984,云南油麦菜,1011010101,花叶类,12.594,75.56400000000001,28,0,0.0,6.000000000000001,3.75,12.81,12.83,0.6000000000000003,4.300951944030278,0
2020-07-06,102900005118831,娃娃菜,1011010101,花叶类,10.0,68.7,10,1,1.0,6.87,4.06,2.48,12.83,0.6921182266009853,4.163248564397047,0
2020-07-06,102900005119944,海鲜菇(1),1011010801,食用菌,1.202,20.434,6,0,0.0,17.0,10.09,9.89,9.45,0.6848364717542121,11.197425368993452,0
2020-07-06,102900005119975,红薯尖,1011010101,花叶类,15.903,95.418,39,0,0.0,6.0,3.6,8.42,12.83,0.6666666666666665,3.9309892989735755,0
2020-07-06,102900005123880,灯笼椒(1),1011010504,辣椒类,1.127,13.524,3,0,0.0,12.0,7.38,16.33,9.24,0.6260162601626016,8.820365722481176,0
2020-07-06,102900005125808,小米椒,1011010504,辣椒类,3.064,79.05120000000001,38,0,0.0,25.8,11.68,5.86,9.24,1.2089041095890414,12.407053324835351,0
2020-07-06,102900005125815,杏鲍菇(1),1011010801,食用菌,9.012,90.12,30,0,0.0,10.0,6.14,5.05,9.45,0.6286644951140066,6.466561348077935,0
2020-07-06,102900011000328,螺丝椒,1011010504,辣椒类,10.36,145.04,32,0,0.0,14.0,8.16,10.18,9.24,0.7156862745098038,9.084836339345358,0
2020-07-06,102900011008522,甜白菜,1011010101,花叶类,40.201,299.532,68,13,11.038,7.450859431357428,4.44,9.43,12.83,0.6781214935489701,4.902285525008281,0
2020-07-06,102900011001813,金针菇(袋)(1),1011010801,食用菌,4.0,13.9,4,1,1.0,3.475,1.64,8.85,9.45,1.1189024390243905,1.7992320351069664,0
2020-07-06,102900011006948,外地茼蒿,1011010101,花叶类,5.682,90.8068,15,1,0.263,15.98148539246744,9.17,26.16,12.83,0.7428010242603533,12.418743228602384,0
2020-07-06,102900011009444,大龙茄子,1011010501,茄类,5.333,63.995999999999995,12,0,0.0,11.999999999999998,5.27,10.94,6.68,1.2770398481973433,5.9173590837637535,0
2020-07-06,102900011009970,青梗散花,1011010201,花菜类,18.287,164.583,34,0,0.0,9.0,5.6,17.06,15.51,0.6071428571428572,6.751868820834337,0
2020-07-06,102900051004294,青线椒,1011010504,辣椒类,5.11,61.32,23,0,0.0,12.0,6.42,7.8,9.24,0.8691588785046729,6.963123644251627,0
2020-07-06,102900051010455,黄白菜(2),1011010101,花叶类,8.631,77.679,18,0,0.0,9.0,5.31,15.61,12.83,0.6949152542372883,6.292214717383576,0
2020-07-06,102900005118824,高瓜(1),1011010402,水生根茎类,3.089,30.7757,11,1,0.381,9.962997733894465,5.45,29.25,13.65,0.828072978696232,7.703180212014134,0
2020-07-06,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.234,22.212,3,0,0.0,18.0,8.05,8.93,9.24,1.2360248447204967,8.839354342813222,0
2020-07-06,102900005117209,七彩椒(1),1011010504,辣椒类,1.2730000000000001,17.822,4,0,0.0,13.999999999999998,8.44,15.98,9.24,0.6587677725118481,10.045227326826945,0
2020-07-06,102900005117056,泡泡椒(精品),1011010504,辣椒类,26.296,199.84959999999998,75,0,0.0,7.6,4.98,7.08,9.24,0.5261044176706826,5.359448988377099,0
2020-07-06,102900005115762,苋菜,1011010101,花叶类,5.854,35.124,10,0,0.0,6.0,3.35,18.52,12.83,0.791044776119403,4.111438389788906,0
2020-07-06,102900005116943,红杭椒,1011010504,辣椒类,2.0140000000000002,32.224000000000004,14,0,0.0,16.0,5.82,9.99,9.24,1.7491408934707904,6.465948227974669,0
2020-07-06,102900005115779,云南生菜,1011010101,花叶类,36.532,292.256,99,0,0.0,8.0,6.48,15.25,12.83,0.23456790123456783,7.646017699115045,0
2020-07-06,102900005115786,竹叶菜,1011010101,花叶类,14.131,84.786,27,0,0.0,6.0,3.18,13.62,12.83,0.8867924528301885,3.6814077332715907,0
2020-07-06,102900005115793,小白菜,1011010101,花叶类,6.496,103.936,16,0,0.0,16.0,9.23,7.59,12.83,0.733477789815818,9.988096526349961,0
2020-07-06,102900005115823,上海青,1011010101,花叶类,13.458,134.58,30,0,0.0,10.0,6.25,14.43,12.83,0.6000000000000001,7.303961668809162,0
2020-07-06,102900005115946,木耳菜,1011010101,花叶类,3.539,24.773,10,0,0.0,7.0,4.21,7.61,12.83,0.66270783847981,4.55677021322654,0
2020-07-06,102900005115960,大白菜,1011010101,花叶类,14.098,56.392,21,0,0.0,4.0,2.2,22.27,12.83,0.8181818181818181,2.830310047600669,0
2020-07-06,102900005115984,云南油麦菜,1011010101,花叶类,11.053,66.318,31,0,0.0,5.999999999999999,3.65,12.81,12.83,0.6438356164383559,4.186259892189471,0
2020-07-06,102900005115908,菜心,1011010101,花叶类,10.162,81.296,25,0,0.0,8.0,4.55,13.7,12.83,0.7582417582417582,5.272305909617613,0
2020-07-06,102900005116233,红椒(1),1011010504,辣椒类,4.308,43.08,19,0,0.0,10.0,5.41,11.76,9.24,0.8484288354898335,6.1310063463281965,0
2020-07-06,102900005116257,紫茄子(2),1011010501,茄类,8.96,71.68,19,0,0.0,8.0,4.49,6.07,6.68,0.7817371937639197,4.780155434898329,0
2020-07-06,102900005116509,青茄子(1),1011010501,茄类,16.434,65.736,26,0,0.0,4.0,2.05,5.01,6.68,0.9512195121951221,2.1581219075692175,0
2020-07-06,102900005116530,西峡香菇(1),1011010801,食用菌,13.35,264.33000000000004,64,0,0.0,19.800000000000004,12.0,13.82,9.45,0.6500000000000004,13.924344395451381,0
2020-07-06,102900005116547,金针菇(1),1011010801,食用菌,11.911,83.377,28,0,0.0,7.0,4.06,3.43,9.45,0.7241379310344829,4.204204204204204,0
2020-07-06,102900005116714,西兰花,1011010201,花菜类,24.434,341.7208,52,1,0.444,13.985462879594008,9.48,9.26,15.51,0.47525979742552815,10.447432223936522,0
2020-07-06,102900005116912,姬菇(1),1011010801,食用菌,1.103,15.442000000000002,5,0,0.0,14.000000000000002,7.89,8.99,9.45,0.7743979721166037,8.66937699153939,0
2020-07-06,102900005116226,青尖椒,1011010504,辣椒类,3.896,31.168,12,0,0.0,8.0,4.41,6.72,9.24,0.8140589569160996,4.72770154373928,0
2020-07-07,102900005125815,杏鲍菇(1),1011010801,食用菌,13.453,134.2213,43,1,0.441,9.977053445328181,6.13,5.05,9.45,0.6275780498088388,6.456029489204845,0
2020-07-07,102900005118824,高瓜(1),1011010402,水生根茎类,3.117,31.17,11,0,0.0,10.0,5.46,29.25,13.65,0.8315018315018314,7.717314487632509,0
2020-07-07,102900005118831,娃娃菜,1011010101,花叶类,13.0,84.9,13,5,5.0,6.5307692307692315,4.07,2.48,12.83,0.6046116046116048,4.173502871205907,0
2020-07-07,102900005119944,海鲜菇(1),1011010801,食用菌,2.2159999999999997,37.672,6,0,0.0,17.0,10.05,9.89,9.45,0.6915422885572138,11.153035179225391,0
2020-07-07,102900005119975,红薯尖,1011010101,花叶类,14.121,65.88,31,18,9.423,4.665391969407265,3.6,8.42,12.83,0.29594221372424023,3.9309892989735755,0
2020-07-07,102900005123880,灯笼椒(1),1011010504,辣椒类,1.787,21.444,5,0,0.0,12.0,6.19,16.33,9.24,0.9386106623586428,7.398111629018764,0
2020-07-07,102900005125808,小米椒,1011010504,辣椒类,2.738,70.6404,39,0,0.0,25.8,11.69,5.86,9.24,1.2070145423438836,12.417675801997024,0
2020-07-07,102900011000328,螺丝椒,1011010504,辣椒类,11.96,167.44,44,0,0.0,13.999999999999998,8.08,10.18,9.24,0.7326732673267324,8.995769316410598,0
2020-07-07,102900005117209,七彩椒(1),1011010504,辣椒类,1.323,18.522000000000002,5,0,0.0,14.000000000000002,8.46,15.98,9.24,0.6548463356973995,10.069031183051655,0
2020-07-07,102900011001813,金针菇(袋)(1),1011010801,食用菌,4.0,13.6,4,1,1.0,3.4,1.64,8.85,9.45,1.0731707317073171,1.7992320351069664,0
2020-07-07,102900011006689,东门口小白菜,1011010101,花叶类,1.266,13.926,1,0,0.0,11.0,4.32,27.84,12.83,1.5462962962962963,5.98669623059867,0
2020-07-07,102900011006948,外地茼蒿,1011010101,花叶类,3.416,54.656,9,0,0.0,16.0,9.42,26.16,12.83,0.6985138004246285,12.757313109425786,0
2020-07-07,102900011008522,甜白菜,1011010101,花叶类,8.107,64.856,12,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
2020-07-07,102900011009970,青梗散花,1011010201,花菜类,22.699,204.291,49,0,0.0,9.0,5.44,17.06,15.51,0.6544117647058822,6.5589582830962145,0
2020-07-07,102900051004294,青线椒,1011010504,辣椒类,4.226,50.712,23,0,0.0,12.0,6.6,7.8,9.24,0.8181818181818183,7.158351409978307,0
2020-07-07,102900051010455,黄白菜(2),1011010101,花叶类,8.897,80.07300000000001,19,0,0.0,9.0,5.31,15.61,12.83,0.6949152542372883,6.292214717383576,0
2020-07-07,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.374,24.732,4,0,0.0,17.999999999999996,10.56,8.93,9.24,0.7045454545454541,11.595476007466784,0
2020-07-07,102900005117056,泡泡椒(精品),1011010504,辣椒类,8.51,68.08,26,0,0.0,8.0,4.75,7.08,9.24,0.6842105263157894,5.111924235901851,0
2020-07-07,102900005115762,苋菜,1011010101,花叶类,8.062,48.372,15,0,0.0,6.0,3.26,18.52,12.83,0.8404907975460123,4.000981836033382,0
2020-07-07,102900005116912,姬菇(1),1011010801,食用菌,1.137,15.918000000000001,6,0,0.0,14.0,7.88,8.99,9.45,0.7766497461928934,8.658389188001319,0
2020-07-07,102900005116943,红杭椒,1011010504,辣椒类,2.3529999999999998,37.647999999999996,16,0,0.0,16.0,5.8,9.99,9.24,1.7586206896551726,6.443728474613931,0
2020-07-07,102900005115779,云南生菜,1011010101,花叶类,30.058,300.58,79,0,0.0,10.0,6.92,15.25,12.83,0.4450867052023122,8.165191740412979,0
2020-07-07,102900005115786,竹叶菜,1011010101,花叶类,11.756,70.536,29,0,0.0,6.0,3.18,13.62,12.83,0.8867924528301885,3.6814077332715907,0
2020-07-07,102900005115793,小白菜,1011010101,花叶类,6.929,110.864,14,0,0.0,16.0,9.9,7.59,12.83,0.6161616161616161,10.713126285034088,0
2020-07-07,102900005115823,上海青,1011010101,花叶类,9.861,98.61,26,0,0.0,10.0,6.25,14.43,12.83,0.6000000000000001,7.303961668809162,0
2020-07-07,102900005115946,木耳菜,1011010101,花叶类,5.059,35.413,13,0,0.0,6.999999999999999,4.21,7.61,12.83,0.6627078384798097,4.55677021322654,0
2020-07-07,102900005115960,大白菜,1011010101,花叶类,14.828,58.935,24,1,0.754,3.9745751281359594,2.2,22.27,12.83,0.8066250582436179,2.830310047600669,0
2020-07-07,102900005115984,云南油麦菜,1011010101,花叶类,28.214,169.284,68,0,0.0,6.0,3.73,12.81,12.83,0.6085790884718498,4.278013533662117,0
2020-07-07,102900005115908,菜心,1011010101,花叶类,11.478,91.824,26,0,0.0,8.0,4.65,13.7,12.83,0.7204301075268815,5.388180764774044,0
2020-07-07,102900005116233,红椒(1),1011010504,辣椒类,4.158,41.58,19,0,0.0,9.999999999999998,5.48,11.76,9.24,0.8248175182481747,6.210335448776066,0
2020-07-07,102900005116257,紫茄子(2),1011010501,茄类,14.6,116.8,29,0,0.0,8.0,4.75,6.07,6.68,0.6842105263157894,5.056957308634089,0
2020-07-07,102900005116509,青茄子(1),1011010501,茄类,17.512,70.048,27,0,0.0,4.0,2.05,5.01,6.68,0.9512195121951221,2.1581219075692175,0
2020-07-07,102900005116530,西峡香菇(1),1011010801,食用菌,14.533,287.7534,77,0,0.0,19.8,12.0,13.82,9.45,0.6500000000000001,13.924344395451381,0
2020-07-07,102900005116547,金针菇(1),1011010801,食用菌,16.797,127.6572,38,0,0.0,7.6,4.05,3.43,9.45,0.8765432098765431,4.193849021435228,0
2020-07-07,102900005116714,西兰花,1011010201,花菜类,23.05,322.7,48,0,0.0,13.999999999999998,9.16,9.26,15.51,0.5283842794759823,10.094776283888033,0
2020-07-07,102900005116837,平菇,1011010801,食用菌,0.424,5.512,1,0,0.0,13.0,8.0,11.6,9.45,0.625,9.049773755656108,0
2020-07-07,102900005116226,青尖椒,1011010504,辣椒类,3.784,30.272,10,0,0.0,8.0,4.6,6.72,9.24,0.7391304347826089,4.931389365351629,0
2020-07-08,102900005123880,灯笼椒(1),1011010504,辣椒类,0.985,11.82,4,0,0.0,12.0,4.34,16.33,9.24,1.7649769585253456,5.187044340862914,0
2020-07-08,102900005117056,泡泡椒(精品),1011010504,辣椒类,22.055,176.44,64,0,0.0,8.0,4.75,7.08,9.24,0.6842105263157894,5.111924235901851,0
2020-07-08,102900005117209,七彩椒(1),1011010504,辣椒类,1.08,15.12,5,0,0.0,13.999999999999998,8.42,15.98,9.24,0.6627078384798097,10.021423470602237,0
2020-07-08,102900005118824,高瓜(1),1011010402,水生根茎类,2.366,23.66,9,0,0.0,10.0,5.47,29.25,13.65,0.8281535648994516,7.731448763250883,0
2020-07-08,102900005118831,娃娃菜,1011010101,花叶类,12.0,76.0,11,5,6.0,6.333333333333333,4.11,2.48,12.83,0.54095701540957,4.214520098441346,0
2020-07-08,102900005119944,海鲜菇(1),1011010801,食用菌,1.639,27.863,7,0,0.0,17.0,10.04,9.89,9.45,0.6932270916334662,11.141937631783374,0
2020-07-08,102900005119975,红薯尖,1011010101,花叶类,18.985,104.694,47,21,9.216,5.514564129575981,3.6,8.42,12.83,0.5318233693266614,3.9309892989735755,0
2020-07-08,102900005125808,小米椒,1011010504,辣椒类,3.165,81.65700000000001,32,0,0.0,25.800000000000004,11.54,5.86,9.24,1.235701906412479,12.258338644571912,0
2020-07-08,102900005116943,红杭椒,1011010504,辣椒类,2.697,43.152,12,0,0.0,16.0,6.2,9.99,9.24,1.5806451612903225,6.888123541828686,0
2020-07-08,102900011000328,螺丝椒,1011010504,辣椒类,20.043,270.014,62,8,2.6470000000000002,13.47173576809859,7.55,10.18,9.24,0.7843358633243165,8.405700289467825,0
2020-07-08,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.859,33.462,7,0,0.0,18.000000000000004,12.22,8.93,9.24,0.47299509001636686,13.41824969803448,0
2020-07-08,102900011006948,外地茼蒿,1011010101,花叶类,1.146,20.628,3,0,0.0,18.0,9.81,26.16,12.83,0.8348623853211008,13.285482123510294,0
2020-07-08,102900011008522,甜白菜,1011010101,花叶类,15.712,125.696,24,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
2020-07-08,102900011009970,青梗散花,1011010201,花菜类,20.792,187.128,43,0,0.0,8.999999999999998,5.27,17.06,15.51,0.7077798861480074,6.353990836749457,0
2020-07-08,102900051004294,青线椒,1011010504,辣椒类,3.7720000000000002,45.263999999999996,17,0,0.0,11.999999999999998,7.17,7.8,9.24,0.6736401673640164,7.776572668112798,0
2020-07-08,102900051010455,黄白菜(2),1011010101,花叶类,13.7,123.3,26,0,0.0,9.0,5.31,15.61,12.83,0.6949152542372883,6.292214717383576,0
2020-07-08,102900005125815,杏鲍菇(1),1011010801,食用菌,12.148,121.48,35,0,0.0,10.0,6.13,5.05,9.45,0.6313213703099512,6.456029489204845,0
2020-07-08,102900005116912,姬菇(1),1011010801,食用菌,0.908,12.712,5,0,0.0,14.0,7.87,8.99,9.45,0.7789072426937738,8.647401384463246,0
2020-07-08,102900005115762,苋菜,1011010101,花叶类,9.079,54.474000000000004,16,0,0.0,6.0,3.24,18.52,12.83,0.8518518518518516,3.9764359351988223,0
2020-07-08,102900005116790,黄心菜(1),1011010101,花叶类,6.102,48.816,8,0,0.0,8.0,4.39,10.64,12.83,0.8223234624145788,4.912712623097582,0
2020-07-08,102900005115779,云南生菜,1011010101,花叶类,21.339,213.39,57,0,0.0,10.0,6.92,15.25,12.83,0.4450867052023122,8.165191740412979,0
2020-07-08,102900005115786,竹叶菜,1011010101,花叶类,7.9270000000000005,47.562,14,0,0.0,5.999999999999999,3.02,13.62,12.83,0.9867549668874169,3.49617967122019,0
2020-07-08,102900005115793,小白菜,1011010101,花叶类,5.33,85.28,13,0,0.0,16.0,10.42,7.59,12.83,0.5355086372360844,11.275835948490423,0
2020-07-08,102900005115816,南瓜尖,1011010101,花叶类,4.875,39.0,15,0,0.0,8.0,4.59,13.46,12.83,0.7429193899782136,5.303905708342963,0
2020-07-08,102900005115823,上海青,1011010101,花叶类,12.568999999999999,125.69,30,0,0.0,10.0,6.25,14.43,12.83,0.6000000000000001,7.303961668809162,0
2020-07-08,102900005115908,菜心,1011010101,花叶类,8.835,70.68,22,0,0.0,8.0,4.78,13.7,12.83,0.6736401673640167,5.538818076477405,0
2020-07-08,102900005115946,木耳菜,1011010101,花叶类,4.429,31.003,10,0,0.0,7.0,4.21,7.61,12.83,0.66270783847981,4.55677021322654,0
2020-07-08,102900005115960,大白菜,1011010101,花叶类,6.8100000000000005,27.240000000000002,9,0,0.0,4.0,2.2,22.27,12.83,0.8181818181818181,2.830310047600669,0
2020-07-08,102900005116899,净藕(1),1011010402,水生根茎类,8.239,131.824,17,0,0.0,16.0,9.0,5.54,13.65,0.7777777777777777,9.527842473004446,0
2020-07-08,102900005116226,青尖椒,1011010504,辣椒类,5.554,44.432,16,0,0.0,8.0,4.77,6.72,9.24,0.6771488469601679,5.113636363636363,0
2020-07-08,102900005116233,红椒(1),1011010504,辣椒类,4.67,46.7,23,0,0.0,10.0,5.62,11.76,9.24,0.7793594306049823,6.368993653671804,0
2020-07-08,102900005116257,紫茄子(2),1011010501,茄类,18.588,147.9552,33,1,0.576,7.959715945771465,5.23,6.07,6.68,0.52193421525267,5.567976152453955,0
2020-07-08,102900005116509,青茄子(1),1011010501,茄类,21.082,84.328,31,0,0.0,4.0,2.04,5.01,6.68,0.9607843137254901,2.147594483629856,0
2020-07-08,102900005116530,西峡香菇(1),1011010801,食用菌,14.827,293.57460000000003,70,0,0.0,19.8,12.0,13.82,9.45,0.6500000000000001,13.924344395451381,0
2020-07-08,102900005116547,金针菇(1),1011010801,食用菌,14.446,109.7896,36,0,0.0,7.6,4.05,3.43,9.45,0.8765432098765431,4.193849021435228,0
2020-07-08,102900005116714,西兰花,1011010201,花菜类,24.641000000000002,344.974,52,0,0.0,13.999999999999998,9.09,9.26,15.51,0.5401540154015401,10.017632797002424,0
2020-07-08,102900005115984,云南油麦菜,1011010101,花叶类,9.732,58.392,26,0,0.0,6.000000000000001,3.75,12.81,12.83,0.6000000000000003,4.300951944030278,0
2020-07-09,102900005117056,泡泡椒(精品),1011010504,辣椒类,31.46,251.68,91,0,0.0,8.0,4.75,7.08,9.24,0.6842105263157894,5.111924235901851,0
2020-07-09,102900005117209,七彩椒(1),1011010504,辣椒类,0.379,5.306,1,0,0.0,14.0,7.92,15.98,9.24,0.7676767676767677,9.426327064984527,0
2020-07-09,102900005118824,高瓜(1),1011010402,水生根茎类,2.106,21.060000000000002,7,0,0.0,10.000000000000002,5.47,29.25,13.65,0.828153564899452,7.731448763250883,0
2020-07-09,102900005118831,娃娃菜,1011010101,花叶类,9.0,62.1,9,0,0.0,6.9,4.09,2.48,12.83,0.6870415647921762,4.194011484823626,0
2020-07-09,102900005119944,海鲜菇(1),1011010801,食用菌,1.5430000000000001,26.231,7,0,0.0,17.0,10.03,9.89,9.45,0.6949152542372883,11.13084008434136,0
2020-07-09,102900005119975,红薯尖,1011010101,花叶类,19.198,115.188,49,0,0.0,6.0,3.6,8.42,12.83,0.6666666666666665,3.9309892989735755,0
2020-07-09,102900005123880,灯笼椒(1),1011010504,辣椒类,1.252,15.024000000000001,4,0,0.0,12.0,4.34,16.33,9.24,1.7649769585253456,5.187044340862914,0
2020-07-09,102900005125808,小米椒,1011010504,辣椒类,1.875,48.375,31,0,0.0,25.8,10.2,5.86,9.24,1.5294117647058827,10.834926704907584,0
2020-07-09,102900011006948,外地茼蒿,1011010101,花叶类,1.123,20.214000000000002,4,0,0.0,18.000000000000004,9.8,26.16,12.83,0.8367346938775513,13.271939328277359,0
2020-07-09,102900011000328,螺丝椒,1011010504,辣椒类,9.917,138.838,28,0,0.0,14.0,7.25,10.18,9.24,0.9310344827586208,8.07169895346248,0
2020-07-09,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.156,2.808,1,0,0.0,18.0,12.24,8.93,9.24,0.47058823529411753,13.440210826836498,0
2020-07-09,102900011008522,甜白菜,1011010101,花叶类,13.772,110.176,22,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
