日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克)
2020-07-08,102900005116530,西峡香菇(1),1011010801,食用菌,14.827,293.57460000000003,70,0,0.0,19.8
2020-07-08,102900005116547,金针菇(1),1011010801,食用菌,14.446,109.7896,36,0,0.0,7.6
2020-07-08,102900005116714,西兰花,1011010201,花菜类,24.641000000000002,344.974,52,0,0.0,13.999999999999998
2020-07-08,102900005116790,黄心菜(1),1011010101,花叶类,6.102,48.816,8,0,0.0,8.0
2020-07-08,102900005116899,净藕(1),1011010402,水生根茎类,8.239,131.824,17,0,0.0,16.0
2020-07-08,102900005116912,姬菇(1),1011010801,食用菌,0.908,12.712,5,0,0.0,14.0
2020-07-08,102900005116943,红杭椒,1011010504,辣椒类,2.697,43.152,12,0,0.0,16.0
2020-07-08,102900005117056,泡泡椒(精品),1011010504,辣椒类,22.055,176.44,64,0,0.0,8.0
2020-07-08,102900005117209,七彩椒(1),1011010504,辣椒类,1.08,15.12,5,0,0.0,13.999999999999998
2020-07-08,102900005118824,高瓜(1),1011010402,水生根茎类,2.366,23.66,9,0,0.0,10.0
2020-07-08,102900005118831,娃娃菜,1011010101,花叶类,12.0,76.0,11,5,6.0,6.333333333333333
2020-07-08,102900005119944,海鲜菇(1),1011010801,食用菌,1.639,27.863,7,0,0.0,17.0
2020-07-08,102900005119975,红薯尖,1011010101,花叶类,18.985,104.694,47,21,9.216,5.514564129575981
2020-07-08,102900005123880,灯笼椒(1),1011010504,辣椒类,0.985,11.82,4,0,0.0,12.0
2020-07-08,102900005125808,小米椒,1011010504,辣椒类,3.165,81.65700000000001,32,0,0.0,25.800000000000004
2020-07-08,102900005125815,杏鲍菇(1),1011010801,食用菌,12.148,121.48,35,0,0.0,10.0
2020-07-08,102900011000328,螺丝椒,1011010504,辣椒类,20.043,270.014,62,8,2.6470000000000002,13.47173576809859
2020-07-08,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.859,33.462,7,0,0.0,18.000000000000004
2020-07-08,102900011006948,外地茼蒿,1011010101,花叶类,1.146,20.628,3,0,0.0,18.0
2020-07-08,102900011008522,甜白菜,1011010101,花叶类,15.712,125.696,24,0,0.0,8.0
2020-07-08,102900011009970,青梗散花,1011010201,花菜类,20.792,187.128,43,0,0.0,8.999999999999998
2020-07-08,102900051004294,青线椒,1011010504,辣椒类,3.7720000000000002,45.263999999999996,17,0,0.0,11.999999999999998
2020-07-08,102900051010455,黄白菜(2),1011010101,花叶类,13.7,123.3,26,0,0.0,9.0
2020-07-09,102900005115762,苋菜,1011010101,花叶类,9.78,48.9,21,0,0.0,5.0
2020-07-09,102900005115779,云南生菜,1011010101,花叶类,33.109,331.09,90,0,0.0,9.999999999999998
2020-07-09,102900005115786,竹叶菜,1011010101,花叶类,17.546,105.276,42,0,0.0,6.0
2020-07-09,102900005115793,小白菜,1011010101,花叶类,3.761,60.176,8,0,0.0,16.0
2020-07-09,102900005115823,上海青,1011010101,花叶类,10.182,101.82,26,0,0.0,9.999999999999998
2020-07-09,102900005115908,菜心,1011010101,花叶类,8.685,67.2624,22,1,0.288,7.744663212435233
2020-07-09,102900005115946,木耳菜,1011010101,花叶类,4.013,28.091,8,0,0.0,7.0
2020-07-09,102900005115960,大白菜,1011010101,花叶类,23.142,92.568,23,0,0.0,4.0
2020-07-09,102900005115984,云南油麦菜,1011010101,花叶类,14.213000000000001,85.278,35,0,0.0,6.0
2020-07-09,102900005116226,青尖椒,1011010504,辣椒类,3.058,24.464,9,0,0.0,8.0
2020-07-09,102900005116233,红椒(1),1011010504,辣椒类,3.924,39.24,22,0,0.0,10.0
2020-07-09,102900005116257,紫茄子(2),1011010501,茄类,9.949,79.592,18,0,0.0,8.0
2020-07-09,102900005116509,青茄子(1),1011010501,茄类,8.217,32.868,17,0,0.0,4.0
2020-07-09,102900005116530,西峡香菇(1),1011010801,食用菌,10.544,208.77120000000002,51,0,0.0,19.8
2020-07-09,102900005116547,金针菇(1),1011010801,食用菌,14.091,107.0916,37,0,0.0,7.6000000000000005
2020-07-09,102900005116714,西兰花,1011010201,花菜类,25.205000000000002,352.87,54,0,0.0,14.0
2020-07-09,102900005116790,黄心菜(1),1011010101,花叶类,11.616999999999999,92.93599999999999,16,0,0.0,8.0
2020-07-09,102900005116912,姬菇(1),1011010801,食用菌,1.3599999999999999,19.04,7,0,0.0,14.0
2020-07-09,102900005116943,红杭椒,1011010504,辣椒类,1.888,30.208,13,0,0.0,16.0
2020-07-09,102900005117056,泡泡椒(精品),1011010504,辣椒类,31.46,251.68,91,0,0.0,8.0
2020-07-09,102900005117209,七彩椒(1),1011010504,辣椒类,0.379,5.306,1,0,0.0,14.0
2020-07-09,102900005118824,高瓜(1),1011010402,水生根茎类,2.106,21.060000000000002,7,0,0.0,10.000000000000002
2020-07-09,102900005118831,娃娃菜,1011010101,花叶类,9.0,62.1,9,0,0.0,6.9
2020-07-09,102900005119944,海鲜菇(1),1011010801,食用菌,1.5430000000000001,26.231,7,0,0.0,17.0
2020-07-09,102900005119975,红薯尖,1011010101,花叶类,19.198,115.188,49,0,0.0,6.0
2020-07-09,102900005123880,灯笼椒(1),1011010504,辣椒类,1.252,15.024000000000001,4,0,0.0,12.0
2020-07-09,102900005125808,小米椒,1011010504,辣椒类,1.875,48.375,31,0,0.0,25.8
2020-07-09,102900005125815,杏鲍菇(1),1011010801,食用菌,10.299,102.99,31,0,0.0,10.0
2020-07-09,102900011000328,螺丝椒,1011010504,辣椒类,9.917,138.838,28,0,0.0,14.0
2020-07-09,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.156,2.808,1,0,0.0,18.0
2020-07-09,102900011006948,外地茼蒿,1011010101,花叶类,1.123,20.214000000000002,4,0,0.0,18.000000000000004
2020-07-09,102900011008522,甜白菜,1011010101,花叶类,13.772,110.176,22,0,0.0,8.0
2020-07-09,102900011009444,大龙茄子,1011010501,茄类,7.755,93.06,13,0,0.0,12.0
2020-07-09,102900011009970,青梗散花,1011010201,花菜类,15.926,143.334,35,0,0.0,9.0
2020-07-09,102900051004294,青线椒,1011010504,辣椒类,4.951,59.412,19,0,0.0,12.0
2020-07-09,102900051010455,黄白菜(2),1011010101,花叶类,8.298,74.682,16,0,0.0,9.0
2020-07-10,102900005115762,苋菜,1011010101,花叶类,7.069,34.8889,14,2,1.105,4.935478851322676
2020-07-10,102900005115779,云南生菜,1011010101,花叶类,13.582,135.1914,37,3,0.752,9.953718156383447
2020-07-10,102900005115786,竹叶菜,1011010101,花叶类,19.284,95.8195,42,21,10.888,4.968860194980295
2020-07-10,102900005115793,小白菜,1011010101,花叶类,7.828,124.2202,16,2,0.714,15.868702095043433
2020-07-10,102900005115823,上海青,1011010101,花叶类,12.777000000000001,127.476,31,1,0.21,9.97698990373327
2020-07-10,102900005115861,牛首油菜,1011010101,花叶类,0.538,1.7216000000000002,1,0,0.0,3.2
2020-07-10,102900005115908,菜心,1011010101,花叶类,11.507,91.0449,31,4,1.591,7.912131745893804
2020-07-10,102900005115946,木耳菜,1011010101,花叶类,2.378,16.467,6,1,0.358,6.924726661059713
2020-07-10,102900005115960,大白菜,1011010101,花叶类,16.759,66.6944,19,1,0.854,3.979616922250731
2020-07-10,102900005115984,云南油麦菜,1011010101,花叶类,28.278,169.183,74,3,0.97,5.982848857769291
2020-07-10,102900005116226,青尖椒,1011010504,辣椒类,2.933,23.464,10,0,0.0,8.0
2020-07-10,102900005116233,红椒(1),1011010504,辣椒类,2.605,25.85,15,1,0.2,9.923224568138197
2020-07-10,102900005116257,紫茄子(2),1011010501,茄类,15.789,124.3307,27,4,2.87,7.874513902083729
2020-07-10,102900005116509,青茄子(1),1011010501,茄类,15.025,59.9192,21,1,0.452,3.987966722129783
2020-07-10,102900005116530,西峡香菇(1),1011010801,食用菌,10.17,189.2448,48,16,3.25,18.608141592920354
2020-07-10,102900005116547,金针菇(1),1011010801,食用菌,12.457,99.4904,31,1,0.414,7.986706269567311
2020-07-10,102900005116714,西兰花,1011010201,花菜类,27.932,389.1559,63,4,1.8319999999999999,13.932260489760848
2020-07-10,102900005116790,黄心菜(1),1011010101,花叶类,2.783,21.5883,5,2,1.028,7.7572044556234285
2020-07-10,102900005116899,净藕(1),1011010402,水生根茎类,6.45,102.9804,17,1,0.244,15.965953488372094
2020-07-10,102900005116912,姬菇(1),1011010801,食用菌,1.4649999999999999,20.317,7,1,0.193,13.86825938566553
2020-07-10,102900005116943,红杭椒,1011010504,辣椒类,1.841,29.236,14,1,0.088,15.880499728408473
2020-07-10,102900005117056,泡泡椒(精品),1011010504,辣椒类,21.454,213.7002,67,3,0.9219999999999999,9.960855784469096
2020-07-10,102900005117209,七彩椒(1),1011010504,辣椒类,1.052,14.728000000000002,3,0,0.0,14.0
2020-07-10,102900005118824,高瓜(1),1011010402,水生根茎类,2.575,25.75,11,0,0.0,10.0
2020-07-10,102900005118831,娃娃菜,1011010101,花叶类,14.0,93.60000000000001,14,5,5.0,6.685714285714286
2020-07-10,102900005119944,海鲜菇(1),1011010801,食用菌,1.858,33.2508,11,1,0.161,17.896017222820234
2020-07-10,102900005119975,红薯尖,1011010101,花叶类,17.277,102.1647,46,2,0.819,5.9133356485500945
2020-07-10,102900005125808,小米椒,1011010504,辣椒类,3.835,98.1868,48,3,0.349,25.602816166883965
2020-07-10,102900005125815,杏鲍菇(1),1011010801,食用菌,11.479,114.5071,34,2,0.381,9.975354996079798
2020-07-10,102900011000328,螺丝椒,1011010504,辣椒类,21.339,255.5519,62,2,0.618,11.97581423684334
2020-07-10,102900011006948,外地茼蒿,1011010101,花叶类,0.835,15.030000000000001,2,0,0.0,18.000000000000004
2020-07-10,102900011008522,甜白菜,1011010101,花叶类,13.334,106.5313,21,1,0.201,7.989448027598621
2020-07-10,102900011009444,大龙茄子,1011010501,茄类,7.046,84.1008,14,1,0.376,11.93596366732898
2020-07-10,102900011009970,青梗散花,1011010201,花菜类,34.412,270.8009,73,6,3.3449999999999998,7.869374055562014
2020-07-10,102900051004294,青线椒,1011010504,辣椒类,3.877,54.0734,24,1,0.093,13.947227237554811
2020-07-10,102900051010455,黄白菜(2),1011010101,花叶类,11.604,103.9054,24,1,0.379,8.954274388142021
2020-07-10,106956146480203,蟹味菇(2),1011010801,食用菌,4.0,14.0,4,0,0.0,3.5
2020-07-11,102900005115762,苋菜,1011010101,花叶类,8.534,41.8873,18,4,1.746,4.9082845090227325
2020-07-11,102900005115779,云南生菜,1011010101,花叶类,20.063,197.0018,53,6,1.613,9.819159647111599
2020-07-11,102900005115786,竹叶菜,1011010101,花叶类,23.588,116.2014,57,9,3.4130000000000003,4.926293030354418
2020-07-11,102900005115793,小白菜,1011010101,花叶类,7.743,122.1225,18,4,1.534,15.771987601704765
2020-07-11,102900005115823,上海青,1011010101,花叶类,22.47,223.9246,49,4,1.513,9.965491766800179
2020-07-11,102900005115908,菜心,1011010101,花叶类,12.673,100.9928,31,1,0.489,7.969131223861753
2020-07-11,102900005115946,木耳菜,1011010101,花叶类,2.98,20.86,8,0,0.0,7.0
2020-07-11,102900005115960,大白菜,1011010101,花叶类,7.665,30.0564,10,1,0.503,3.921252446183953
2020-07-11,102900005115984,云南油麦菜,1011010101,花叶类,48.585,286.5379,119,15,5.821,5.897661829782854
2020-07-11,102900005116233,红椒(1),1011010504,辣椒类,5.561,54.5918,23,4,1.042,9.816903434634058
2020-07-11,102900005116257,紫茄子(2),1011010501,茄类,34.025,269.3118,66,8,4.561,7.915115356355622
2020-07-11,102900005116509,青茄子(1),1011010501,茄类,34.252,135.8946,50,5,3.393,3.9674938689711547
2020-07-11,102900005116530,西峡香菇(1),1011010801,食用菌,19.213,377.3328,81,8,1.591,19.63945245406756
2020-07-11,102900005116547,金针菇(1),1011010801,食用菌,15.078,119.6173,35,3,1.0530000000000002,7.9332338506433215
2020-07-11,102900005116714,西兰花,1011010201,花菜类,36.721000000000004,508.6848,67,7,3.32,13.852694643392063
2020-07-11,102900005116899,净藕(1),1011010402,水生根茎类,7.464,117.4833,18,4,1.522,15.73999196141479
2020-07-11,102900005116912,姬菇(1),1011010801,食用菌,1.803,25.242,10,0,0.0,14.000000000000002
2020-07-11,102900005116943,红杭椒,1011010504,辣椒类,3.436,54.976,20,0,0.0,16.0
2020-07-11,102900005117056,泡泡椒(精品),1011010504,辣椒类,23.279,231.2304,61,4,1.384,9.933003995016968
2020-07-11,102900005117209,七彩椒(1),1011010504,辣椒类,1.602,22.1172,7,1,0.222,13.805992509363294
2020-07-11,102900005118824,高瓜(1),1011010402,水生根茎类,1.464,14.64,5,0,0.0,10.0
2020-07-11,102900005118831,娃娃菜,1011010101,花叶类,16.0,108.80000000000001,16,3,3.0,6.800000000000001
2020-07-11,102900005119944,海鲜菇(1),1011010801,食用菌,2.192,39.166,8,1,0.145,17.867700729927005
2020-07-11,102900005119975,红薯尖,1011010101,花叶类,14.35,85.3227,36,2,1.003,5.94583275261324
2020-07-11,102900005123880,灯笼椒(1),1011010504,辣椒类,3.081,36.434,10,3,0.827,11.825381369685166
2020-07-11,102900005125808,小米椒,1011010504,辣椒类,4.151,105.44330000000001,40,8,0.536,25.40190315586606
2020-07-11,102900005125815,杏鲍菇(1),1011010801,食用菌,13.952,138.9567,50,4,0.892,9.959625860091744
2020-07-11,102900011000328,螺丝椒,1011010504,辣椒类,36.705,435.6263,111,12,4.3580000000000005,11.868309494619263
2020-07-11,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.613,29.034,6,0,0.0,18.0
2020-07-11,102900011006689,东门口小白菜,1011010101,花叶类,9.99,78.4035,27,6,1.78,7.848198198198197
2020-07-11,102900011006948,外地茼蒿,1011010101,花叶类,6.603,116.1852,18,1,0.556,17.59582008178101
2020-07-11,102900011008522,甜白菜,1011010101,花叶类,38.851,304.8153,55,11,7.445,7.845751718102494
2020-07-11,102900011009970,青梗散花,1011010201,花菜类,39.842999999999996,275.5859,72,7,3.868,6.916795924001707
2020-07-11,102900051004294,青线椒,1011010504,辣椒类,6.508,90.9068,28,1,0.114,13.968469575906576
2020-07-11,102900051010455,黄白菜(2),1011010101,花叶类,31.025,273.2173,56,4,1.793,8.806359387590653
2020-07-12,102900005115762,苋菜,1011010101,花叶类,8.131,40.1892,14,2,1.044,4.942713073422703
2020-07-12,102900005115779,云南生菜,1011010101,花叶类,30.038,296.5872,81,11,3.5980000000000003,9.873733271189826
2020-07-12,102900005115786,竹叶菜,1011010101,花叶类,33.063,164.2398,74,5,2.09,4.967480264948734
2020-07-12,102900005115793,小白菜,1011010101,花叶类,6.829,103.5809,17,2,0.651,15.16779909210719
2020-07-12,102900005115823,上海青,1011010101,花叶类,13.802,137.208,32,2,0.812,9.941167946674396
2020-07-12,102900005115908,菜心,1011010101,花叶类,19.449,154.2219,52,5,2.079,7.929554218725898
2020-07-12,102900005115946,木耳菜,1011010101,花叶类,5.1739999999999995,36.218,16,0,0.0,7.000000000000002
2020-07-12,102900005115960,大白菜,1011010101,花叶类,17.036,67.1791,20,4,2.965,3.943361117633247
2020-07-12,102900005115984,云南油麦菜,1011010101,花叶类,66.768,394.2794,166,19,7.994,5.905215073088905
2020-07-12,102900005116226,青尖椒,1011010504,辣椒类,3.524,27.7905,11,2,0.527,7.886066969353008
2020-07-12,102900005116233,红椒(1),1011010504,辣椒类,6.251,62.3645,31,1,0.291,9.976723724204128
2020-07-12,102900005116257,紫茄子(2),1011010501,茄类,41.141,323.1581,68,9,4.586,7.854891713862084
2020-07-12,102900005116509,青茄子(1),1011010501,茄类,23.87,94.63080000000001,37,4,2.236,3.964423963133641
2020-07-12,102900005116530,西峡香菇(1),1011010801,食用菌,15.752,309.8653,73,4,1.07,19.671489334687656
2020-07-12,102900005116547,金针菇(1),1011010801,食用菌,13.172,103.8648,31,2,0.94,7.885271788642575
2020-07-12,102900005116714,西兰花,1011010201,花菜类,40.69,563.0442,85,8,3.641,13.83740968296879
2020-07-12,102900005116899,净藕(1),1011010402,水生根茎类,9.317,147.5954,22,3,1.057,15.841515509284106
2020-07-12,102900005116912,姬菇(1),1011010801,食用菌,1.78,24.92,11,0,0.0,14.0
2020-07-12,102900005116943,红杭椒,1011010504,辣椒类,2.571,40.7919,17,2,0.28200000000000003,15.866161026837805
2020-07-12,102900005117056,泡泡椒(精品),1011010504,辣椒类,38.286,380.1153,115,10,3.148,9.928310609622315
2020-07-12,102900005117209,七彩椒(1),1011010504,辣椒类,1.771,28.230999999999998,7,1,0.175,15.940711462450592
2020-07-12,102900005118824,高瓜(1),1011010402,水生根茎类,1.904,19.04,6,0,0.0,10.0
2020-07-12,102900005118831,娃娃菜,1011010101,花叶类,15.0,103.5,15,0,0.0,6.9
2020-07-12,102900005119944,海鲜菇(1),1011010801,食用菌,2.108,37.321600000000004,10,1,0.389,17.70474383301708
2020-07-12,102900005119975,红薯尖,1011010101,花叶类,13.096,77.2961,36,8,2.9779999999999998,5.902267868051313
2020-07-12,102900005123880,灯笼椒(1),1011010504,辣椒类,1.185,14.219999999999999,4,0,0.0,11.999999999999998
2020-07-12,102900005125808,小米椒,1011010504,辣椒类,5.121,130.81730000000002,53,5,0.46900000000000003,25.545264596758447
2020-07-12,102900005125815,杏鲍菇(1),1011010801,食用菌,19.148,188.7574,56,7,2.787,9.857812826404846
2020-07-12,102900011000328,螺丝椒,1011010504,辣椒类,6.255,73.7752,24,3,0.826,11.794596322941647
2020-07-12,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.275,22.8212,6,1,0.184,17.898980392156865
2020-07-12,102900011006689,东门口小白菜,1011010101,花叶类,6.1259999999999994,48.8064,16,1,0.288,7.967091087169442
2020-07-12,102900011006948,外地茼蒿,1011010101,花叶类,2.376,42.768,7,0,0.0,18.0
2020-07-12,102900011008522,甜白菜,1011010101,花叶类,30.467,242.857,45,2,1.116,7.9711491121541345
2020-07-12,102900011009444,大龙茄子,1011010501,茄类,16.695,164.8306,30,4,1.754,9.873051811919737
2020-07-12,102900011009970,青梗散花,1011010201,花菜类,30.925,214.03029999999998,63,9,3.9699999999999998,6.920947453516572
2020-07-12,102900051000944,洪湖藕带,1011010402,水生根茎类,2.773,81.325,8,1,0.312,29.32744320230797
2020-07-12,102900051004294,青线椒,1011010504,辣椒类,6.22,74.3328,29,1,0.384,11.950610932475886
2020-07-12,102900051010455,黄白菜(2),1011010101,花叶类,32.833999999999996,287.0612,62,6,3.219,8.742803191813366
2020-07-12,106956146480197,白玉菇(2),1011010801,食用菌,4.0,14.0,4,0,0.0,3.5
2020-07-13,102900005115779,云南生菜,1011010101,花叶类,32.985,327.07439999999997,87,7,2.526,9.915852660300136
2020-07-13,102900005115786,竹叶菜,1011010101,花叶类,12.389,48.4405,31,5,1.8840000000000001,3.909960448785213
2020-07-13,102900005115793,小白菜,1011010101,花叶类,3.605,57.68,9,0,0.0,16.0
2020-07-13,102900005115823,上海青,1011010101,花叶类,12.507,122.5178,29,2,1.3330000000000002,9.795938274566243
2020-07-13,102900005115908,菜心,1011010101,花叶类,6.279,49.5626,16,2,0.865,7.893390667303711
2020-07-13,102900005115946,木耳菜,1011010101,花叶类,3.153,22.070999999999998,8,0,0.0,6.999999999999999
2020-07-13,102900005115960,大白菜,1011010101,花叶类,18.292,72.45439999999999,18,2,1.784,3.9609884102339814
2020-07-13,102900005115984,云南油麦菜,1011010101,花叶类,25.289,150.8279,64,3,1.421,5.964170192573846
2020-07-13,102900005116226,青尖椒,1011010504,辣椒类,3.447,27.236,13,1,0.1,7.901363504496664
2020-07-13,102900005116233,红椒(1),1011010504,辣椒类,4.6770000000000005,46.3857,24,4,0.761,9.917831943553558
2020-07-13,102900005116257,紫茄子(2),1011010501,茄类,19.637999999999998,156.3972,39,1,0.589,7.9640085548426525
2020-07-13,102900005116509,青茄子(1),1011010501,茄类,16.132,64.2112,26,1,0.528,3.980362013389536
2020-07-13,102900005116530,西峡香菇(1),1011010801,食用菌,13.317,260.5764,57,5,1.395,19.567199819779226
2020-07-13,102900005116547,金针菇(1),1011010801,食用菌,12.811,102.3376,31,1,0.376,7.988260088986027
2020-07-13,102900005116714,西兰花,1011010201,花菜类,15.624,217.94750000000002,35,1,0.415,13.949532770097287
2020-07-13,102900005116899,净藕(1),1011010402,水生根茎类,8.507,134.7896,21,1,0.551,15.844551545785825
2020-07-13,102900005116912,姬菇(1),1011010801,食用菌,1.309,18.326,5,0,0.0,14.000000000000002
2020-07-13,102900005116943,红杭椒,1011010504,辣椒类,1.9449999999999998,31.119999999999997,14,0,0.0,16.0
2020-07-13,102900005117056,泡泡椒(精品),1011010504,辣椒类,28.12,252.3116,77,5,1.327,8.97267425320057
2020-07-13,102900005117209,七彩椒(1),1011010504,辣椒类,0.879,15.822,2,0,0.0,18.0
2020-07-13,102900005118824,高瓜(1),1011010402,水生根茎类,3.098,29.3158,10,2,0.712,9.462814719173661
2020-07-13,102900005118831,娃娃菜,1011010101,花叶类,8.0,54.800000000000004,8,1,1.0,6.8500000000000005
2020-07-13,102900005119944,海鲜菇(1),1011010801,食用菌,2.0349999999999997,36.629999999999995,9,0,0.0,18.0
2020-07-13,102900005119975,红薯尖,1011010101,花叶类,15.786,91.645,37,8,3.362,5.8054605346509565
2020-07-13,102900005123880,灯笼椒(1),1011010504,辣椒类,1.654,16.54,5,0,0.0,10.0
