日期,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,在售单品数,平均零售单价(元/千克),打折销量占比
2020-08-13,1011010101,花叶类,188.208,1360.5064,386,10,8.253,15,7.228738417070475,0.0438504208110176
2020-08-13,1011010201,花菜类,47.468,494.769,113,0,0.0,2,10.423211426645318,0.0
2020-08-13,1011010402,水生根茎类,19.324,234.16140000000001,44,0,0.0,3,12.11764645001035,0.0
2020-08-13,1011010501,茄类,31.109,212.742,58,0,0.0,3,6.838599762126715,0.0
2020-08-13,1011010504,辣椒类,61.767999999999994,613.2288,222,0,0.0,9,9.927936795751846,0.0
2020-08-13,1011010801,食用菌,35.65,480.52570000000003,129,1,0.263,5,13.478981767180928,0.0073772791023842925
2020-08-14,1011010101,花叶类,217.758,1606.1536,483,16,6.702,15,7.375864951000652,0.030777284875871377
2020-08-14,1011010201,花菜类,58.581999999999994,598.5409999999999,137,0,0.0,2,10.2171486122017,0.0
2020-08-14,1011010402,水生根茎类,29.991,253.29940000000002,50,0,0.0,4,8.445847087459573,0.0
2020-08-14,1011010501,茄类,37.826,276.063,67,0,0.0,3,7.298234018928778,0.0
2020-08-14,1011010504,辣椒类,76.489,776.5717999999999,261,0,0.0,10,10.152725228464222,0.0
2020-08-14,1011010801,食用菌,53.795,583.87,158,0,0.0,10,10.853610930383864,0.0
2020-08-15,1011010101,花叶类,245.136,1933.717,507,0,0.0,14,7.888343613341166,0.0
2020-08-15,1011010201,花菜类,79.38,680.84,169,0,0.0,2,8.576971529352482,0.0
2020-08-15,1011010402,水生根茎类,25.642,272.6662,47,0,0.0,3,10.633577724046486,0.0
2020-08-15,1011010501,茄类,43.278999999999996,318.823,82,0,0.0,3,7.366690542757458,0.0
2020-08-15,1011010504,辣椒类,94.285,956.6032,327,0,0.0,10,10.145868377790741,0.0
2020-08-15,1011010801,食用菌,58.015,658.7176000000001,166,0,0.0,10,11.354263552529519,0.0
2020-08-16,1011010101,花叶类,241.48000000000002,1826.1872,483,0,0.0,13,7.5624780520125885,0.0
2020-08-16,1011010201,花菜类,60.230999999999995,634.4398,137,0,0.0,2,10.533442911457556,0.0
2020-08-16,1011010402,水生根茎类,24.454,244.59820000000002,52,0,0.0,3,10.002379978735586,0.0
2020-08-16,1011010501,茄类,48.366,341.816,84,0,0.0,3,7.067278666832071,0.0
2020-08-16,1011010504,辣椒类,95.285,943.0663999999999,329,0,0.0,9,9.897322768536496,0.0
2020-08-16,1011010801,食用菌,55.092999999999996,685.6208,176,0,0.0,9,12.444789719202078,0.0
2020-08-17,1011010101,花叶类,215.63299999999998,1440.412,465,5,2.287,13,6.679923759350379,0.010605983314242255
2020-08-17,1011010201,花菜类,51.749,535.1469999999999,121,0,0.0,2,10.34120466095963,0.0
2020-08-17,1011010402,水生根茎类,15.916,172.623,32,0,0.0,3,10.845878361397336,0.0
2020-08-17,1011010501,茄类,35.013999999999996,259.046,64,0,0.0,3,7.398354943736791,0.0
2020-08-17,1011010504,辣椒类,72.953,690.9762,251,0,0.0,9,9.47152550272093,0.0
2020-08-17,1011010801,食用菌,47.418,538.4362,140,0,0.0,9,11.355101438272387,0.0
2020-08-18,1011010101,花叶类,225.113,1601.7918,470,0,0.0,13,7.115501103890046,0.0
2020-08-18,1011010201,花菜类,55.92,551.62,129,0,0.0,2,9.86444921316166,0.0
2020-08-18,1011010402,水生根茎类,21.753,208.04060000000004,38,0,0.0,3,9.563765917344735,0.0
2020-08-18,1011010501,茄类,34.019000000000005,259.425,66,0,0.0,3,7.625885534554219,0.0
2020-08-18,1011010504,辣椒类,76.92,725.141,258,0,0.0,10,9.427210088403536,0.0
2020-08-18,1011010801,食用菌,45.716,523.6236,135,0,0.0,8,11.453836731122584,0.0
2020-08-19,1011010101,花叶类,214.173,1519.7384,437,0,0.0,13,7.095844947775864,0.0
2020-08-19,1011010201,花菜类,64.061,591.306,140,0,0.0,2,9.230358564493217,0.0
2020-08-19,1011010402,水生根茎类,17.95,188.24040000000002,35,0,0.0,3,10.486930362116993,0.0
2020-08-19,1011010501,茄类,30.347,232.61599999999999,57,0,0.0,3,7.665205786403927,0.0
2020-08-19,1011010504,辣椒类,80.919,658.47,277,0,0.0,9,8.137396655915175,0.0
2020-08-19,1011010801,食用菌,50.126,621.4786,154,0,0.0,10,12.398328212903484,0.0
2020-08-20,1011010101,花叶类,233.53199999999998,1683.267,470,0,0.0,13,7.207864446842404,0.0
2020-08-20,1011010201,花菜类,69.58699999999999,630.3,150,0,0.0,2,9.057726299452485,0.0
2020-08-20,1011010402,水生根茎类,22.966,223.08760000000004,48,0,0.0,3,9.713820430201167,0.0
2020-08-20,1011010501,茄类,37.957,329.806,67,0,0.0,3,8.688937481887399,0.0
2020-08-20,1011010504,辣椒类,75.953,633.024,270,0,0.0,10,8.334417337037378,0.0
2020-08-20,1011010801,食用菌,54.411,608.8122,150,0,0.0,11,11.189138225726415,0.0
2020-08-21,1011010101,花叶类,207.076,1551.367,422,10,5.381,13,7.491775966311885,0.025985628464911436
2020-08-21,1011010201,花菜类,50.062,507.66,108,0,0.0,2,10.140625624225962,0.0
2020-08-21,1011010402,水生根茎类,34.598,251.56880000000004,54,0,0.0,4,7.271194866755305,0.0
2020-08-21,1011010501,茄类,29.694,247.648,54,0,0.0,3,8.340001347073484,0.0
2020-08-21,1011010504,辣椒类,85.19800000000001,694.994,282,0,0.0,10,8.157398060987347,0.0
2020-08-21,1011010801,食用菌,50.0,608.3198,157,0,0.0,9,12.166395999999999,0.0
2020-08-22,1011010101,花叶类,273.081,2003.071,557,17,8.571,14,7.335080067818705,0.031386291979302844
2020-08-22,1011010201,花菜类,55.886,563.7560000000001,132,0,0.0,2,10.087606914075083,0.0
2020-08-22,1011010402,水生根茎类,42.772,282.6736,54,0,0.0,3,6.6088469091929305,0.0
2020-08-22,1011010501,茄类,30.422,295.327,58,0,0.0,3,9.707678653605942,0.0
2020-08-22,1011010504,辣椒类,116.801,959.5360000000001,374,0,0.0,9,8.215135144390887,0.0
2020-08-22,1011010801,食用菌,49.895,627.0160000000001,165,0,0.0,9,12.566710091191503,0.0
2020-08-23,1011010101,花叶类,261.552,1988.1942,524,12,5.666,13,7.601525509267755,0.021662996268428457
2020-08-23,1011010201,花菜类,71.556,775.273,158,0,0.0,2,10.834493264016995,0.0
2020-08-23,1011010402,水生根茎类,46.056999999999995,309.383,58,0,0.0,4,6.717393664372408,0.0
2020-08-23,1011010501,茄类,47.316,454.528,90,0,0.0,3,9.606221996787555,0.0
2020-08-23,1011010504,辣椒类,93.71400000000001,770.576,336,0,0.0,9,8.222634825106173,0.0
2020-08-23,1011010801,食用菌,55.226,665.1796,179,0,0.0,8,12.044681852750518,0.0
2020-08-24,1011010101,花叶类,260.694,1777.826,485,0,0.0,15,6.819589250232072,0.0
2020-08-24,1011010201,花菜类,41.784,439.187,89,0,0.0,2,10.510889335630864,0.0
2020-08-24,1011010402,水生根茎类,20.305,201.19940000000003,37,0,0.0,3,9.908859886727408,0.0
2020-08-24,1011010501,茄类,26.874000000000002,233.149,55,0,0.0,3,8.675634442211802,0.0
2020-08-24,1011010504,辣椒类,97.07900000000001,760.6728,281,0,0.0,10,7.835606052802357,0.0
2020-08-24,1011010801,食用菌,39.576,472.21580000000006,111,0,0.0,9,11.931872852233678,0.0
2020-08-25,1011010101,花叶类,343.427,1911.8020000000001,568,1,1.106,14,5.566836620300675,0.003220480626159271
2020-08-25,1011010201,花菜类,47.760999999999996,527.521,106,0,0.0,2,11.04501580787672,0.0
2020-08-25,1011010402,水生根茎类,20.062,213.29840000000002,42,0,0.0,3,10.631960921144453,0.0
2020-08-25,1011010501,茄类,23.272,230.43099999999998,52,0,0.0,3,9.901641457545548,0.0
2020-08-25,1011010504,辣椒类,107.213,839.8614000000001,341,1,0.464,9,7.833578017591152,0.004327833378414932
2020-08-25,1011010801,食用菌,54.488,627.6222,157,0,0.0,9,11.51853986198796,0.0
2020-08-26,1011010101,花叶类,241.686,1632.57,498,13,4.7589999999999995,14,6.754921675231499,0.019690838526021364
2020-08-26,1011010201,花菜类,82.544,915.261,179,46,19.438,2,11.088159042450087,0.23548652839697615
2020-08-26,1011010402,水生根茎类,18.95,196.0036,39,0,0.0,3,10.34319788918206,0.0
2020-08-26,1011010501,茄类,30.722,304.66499999999996,55,0,0.0,3,9.916834841481673,0.0
2020-08-26,1011010504,辣椒类,82.32,644.126,281,0,0.0,10,7.824659863945579,0.0
2020-08-26,1011010801,食用菌,42.811,605.6674,143,0,0.0,9,14.147471444254982,0.0
2020-08-27,1011010101,花叶类,199.007,1573.879,406,0,0.0,14,7.908661504369192,0.0
2020-08-27,1011010201,花菜类,92.506,935.528,193,52,26.574,2,10.113160227444707,0.2872678528960284
2020-08-27,1011010402,水生根茎类,19.487000000000002,240.0828,42,0,0.0,4,12.320151896135885,0.0
2020-08-27,1011010501,茄类,19.129,191.572,32,0,0.0,4,10.014742014742014,0.0
2020-08-27,1011010504,辣椒类,89.92,709.0151999999999,285,0,0.0,10,7.884955516014234,0.0
2020-08-27,1011010801,食用菌,50.458,600.5288,139,1,1.0,9,11.90155773118237,0.019818462880019025
2020-08-28,1011010101,花叶类,195.032,1479.211,417,0,0.0,13,7.58445280774437,0.0
2020-08-28,1011010201,花菜类,39.93,387.05600000000004,84,0,0.0,2,9.69336338592537,0.0
2020-08-28,1011010402,水生根茎类,20.997,258.92040000000003,47,0,0.0,4,12.33130447206744,0.0
2020-08-28,1011010501,茄类,24.597,259.176,43,0,0.0,3,10.536894743261373,0.0
2020-08-28,1011010504,辣椒类,156.11,993.381,374,0,0.0,9,6.363339952597527,0.0
2020-08-28,1011010801,食用菌,55.659,652.1884,150,0,0.0,11,11.717573078927039,0.0
2020-08-29,1011010101,花叶类,267.031,2101.76,543,0,0.0,13,7.87084645602945,0.0
2020-08-29,1011010201,花菜类,56.803,583.74,116,0,0.0,2,10.27656989947714,0.0
2020-08-29,1011010402,水生根茎类,65.814,544.4688,110,0,0.0,2,8.27284164463488,0.0
2020-08-29,1011010501,茄类,30.675,324.78000000000003,52,0,0.0,3,10.587775061124695,0.0
2020-08-29,1011010504,辣椒类,145.627,945.657,396,0,0.0,10,6.493692790485281,0.0
2020-08-29,1011010801,食用菌,62.431,728.2266000000001,172,0,0.0,11,11.664503211545547,0.0
2020-08-30,1011010101,花叶类,266.387,2080.0218,539,14,5.263,12,7.80827067386922,0.01975697012241588
2020-08-30,1011010201,花菜类,80.779,815.7,170,0,0.0,2,10.097921489496033,0.0
2020-08-30,1011010402,水生根茎类,30.005000000000003,286.332,62,0,0.0,3,9.542809531744709,0.0
2020-08-30,1011010501,茄类,21.641,219.287,39,0,0.0,3,10.1329421006423,0.0
2020-08-30,1011010504,辣椒类,155.81099999999998,1023.8159999999999,440,0,0.0,10,6.570883955561546,0.0
2020-08-30,1011010801,食用菌,73.195,761.0296,186,0,0.0,11,10.397289432338274,0.0
2020-08-31,1011010101,花叶类,224.882,1721.1057999999998,464,0,0.0,14,7.653372879999288,0.0
2020-08-31,1011010201,花菜类,54.722,546.932,113,0,0.0,2,9.994737034465114,0.0
2020-08-31,1011010402,水生根茎类,52.949,449.968,88,0,0.0,3,8.498139719352585,0.0
2020-08-31,1011010501,茄类,15.943,157.332,30,0,0.0,3,9.868406197077087,0.0
2020-08-31,1011010504,辣椒类,117.96499999999999,790.7804,330,0,0.0,9,6.703517144915866,0.0
2020-08-31,1011010801,食用菌,44.775999999999996,605.2586,148,0,0.0,9,13.51747811327497,0.0
2020-09-01,1011010101,花叶类,191.655,1444.873,397,15,7.336,12,7.538926717278443,0.03827711251989252
2020-09-01,1011010201,花菜类,55.858000000000004,566.672,118,0,0.0,2,10.144867342189123,0.0
2020-09-01,1011010402,水生根茎类,47.658,411.3492,77,0,0.0,3,8.631272818834193,0.0
2020-09-01,1011010501,茄类,26.328999999999997,263.517,43,0,0.0,3,10.008621671920697,0.0
2020-09-01,1011010504,辣椒类,102.504,684.0116,291,0,0.0,10,6.673023491766175,0.0
2020-09-01,1011010801,食用菌,47.282,585.404,133,0,0.0,9,12.381117550019036,0.0
2020-09-02,1011010101,花叶类,179.819,1354.1118000000001,365,0,0.0,14,7.530415584560031,0.0
2020-09-02,1011010201,花菜类,38.715999999999994,393.956,90,0,0.0,2,10.175534662671765,0.0
2020-09-02,1011010402,水生根茎类,17.941,154.654,34,0,0.0,3,8.62014380469316,0.0
2020-09-02,1011010501,茄类,13.873000000000001,138.294,25,0,0.0,3,9.968572046421105,0.0
2020-09-02,1011010504,辣椒类,83.96900000000001,559.7978,232,0,0.0,10,6.666719860901047,0.0
2020-09-02,1011010801,食用菌,51.011,550.8762,135,0,0.0,10,10.799164886004979,0.0
2020-09-03,1011010101,花叶类,193.463,1344.2868,386,18,8.573,13,6.948547267436151,0.04431338292076521
2020-09-03,1011010201,花菜类,38.893,386.36,86,0,0.0,2,9.933921271179903,0.0
2020-09-03,1011010402,水生根茎类,15.996,133.144,31,0,0.0,2,8.323580895223806,0.0
2020-09-03,1011010501,茄类,14.172,141.414,28,0,0.0,3,9.978408128704487,0.0
2020-09-03,1011010504,辣椒类,87.119,591.0916,263,0,0.0,9,6.784875859456605,0.0
2020-09-03,1011010801,食用菌,48.163,514.7058,129,0,0.0,9,10.68674708801362,0.0
2020-09-04,1011010101,花叶类,176.316,1276.8378,347,0,0.0,14,7.241757979990472,0.0
2020-09-04,1011010201,花菜类,46.612,460.088,101,0,0.0,2,9.870591264052175,0.0
2020-09-04,1011010402,水生根茎类,16.634999999999998,146.93599999999998,37,0,0.0,2,8.832942590922753,0.0
2020-09-04,1011010501,茄类,20.233,186.4,39,0,0.0,3,9.21267236692532,0.0
2020-09-04,1011010504,辣椒类,91.579,616.0522,273,0,0.0,10,6.727002915515566,0.0
2020-09-04,1011010801,食用菌,54.43,638.4452,143,0,0.0,10,11.72965643946353,0.0
2020-09-05,1011010101,花叶类,249.559,1875.2993999999999,499,21,9.718,15,7.514453095260039,0.038940691379593606
2020-09-05,1011010201,花菜类,57.828,582.46,125,0,0.0,2,10.072283322957738,0.0
2020-09-05,1011010402,水生根茎类,42.553999999999995,331.0884,79,0,0.0,2,7.780429571838136,0.0
2020-09-05,1011010501,茄类,33.731,325.696,62,0,0.0,4,9.655687646378702,0.0
2020-09-05,1011010504,辣椒类,110.439,789.6522,344,0,0.0,9,7.150120881210443,0.0
2020-09-05,1011010801,食用菌,62.594,733.1446,176,0,0.0,11,11.712697702655205,0.0
2020-09-06,1011010101,花叶类,276.111,2156.9974,565,8,3.9610000000000003,15,7.812066161797249,0.014345679817174979
2020-09-06,1011010201,花菜类,53.202,592.318,131,0,0.0,2,11.133378444419384,0.0
2020-09-06,1011010402,水生根茎类,46.963,357.95799999999997,81,6,4.384,2,7.622128058258628,0.09335008410876648
2020-09-06,1011010501,茄类,33.397,331.62800000000004,62,0,0.0,4,9.929873940773126,0.0
2020-09-06,1011010504,辣椒类,126.5,1095.6204,388,0,0.0,9,8.661030830039525,0.0
2020-09-06,1011010801,食用菌,78.472,845.633,200,0,0.0,11,10.776238658374963,0.0
2020-09-07,1011010101,花叶类,148.221,1164.2198,315,9,5.68,15,7.854621140054379,0.03832115557174759
2020-09-07,1011010201,花菜类,26.256999999999998,293.35400000000004,64,0,0.0,2,11.172411166546066,0.0
2020-09-07,1011010402,水生根茎类,38.925999999999995,299.60720000000003,64,3,1.237,2,7.696840158248987,0.03177824590248164
2020-09-07,1011010501,茄类,17.365000000000002,166.346,32,0,0.0,4,9.57938381802476,0.0
2020-09-07,1011010504,辣椒类,56.473000000000006,496.26680000000005,177,0,0.0,10,8.787682609388558,0.0
2020-09-07,1011010801,食用菌,41.804,490.5716,125,0,0.0,10,11.735039709118745,0.0
2020-09-08,1011010101,花叶类,158.329,1168.783,299,16,14.475999999999999,16,7.381989401815207,0.09142987071225106
2020-09-08,1011010201,花菜类,33.239,371.65,83,0,0.0,2,11.18114263365324,0.0
2020-09-08,1011010402,水生根茎类,19.127,153.016,38,0,0.0,1,8.0,0.0
2020-09-08,1011010501,茄类,20.623,199.116,37,0,0.0,4,9.65504533772972,0.0
2020-09-08,1011010504,辣椒类,50.259,444.6856,165,0,0.0,10,8.84787998169482,0.0
2020-09-08,1011010801,食用菌,32.388999999999996,446.3426,114,0,0.0,7,13.780684800395198,0.0
2020-09-09,1011010101,花叶类,131.492,980.7452,288,2,0.869,15,7.458592157697807,0.006608767073282025
2020-09-09,1011010201,花菜类,32.730000000000004,363.64,75,0,0.0,2,11.110296364191871,0.0
2020-09-09,1011010402,水生根茎类,12.161000000000001,102.436,24,0,0.0,2,8.423320450620837,0.0
2020-09-09,1011010501,茄类,12.041,105.454,25,0,0.0,4,8.757910472552112,0.0
2020-09-09,1011010504,辣椒类,39.795,359.266,133,0,0.0,9,9.027918080160825,0.0
2020-09-09,1011010801,食用菌,33.45,416.389,98,0,0.0,9,12.448101644245142,0.0
2020-09-10,1011010101,花叶类,119.91900000000001,852.5874,244,0,0.0,13,7.109694043479348,0.0
2020-09-10,1011010201,花菜类,57.319,660.568,132,11,5.252,2,11.524415987717859,0.09162755805230377
2020-09-10,1011010402,水生根茎类,14.491999999999999,120.616,28,0,0.0,2,8.322936792713222,0.0
2020-09-10,1011010501,茄类,16.916,154.97,32,0,0.0,4,9.161149207850555,0.0
2020-09-10,1011010504,辣椒类,49.321,504.62100000000004,174,0,0.0,10,10.231361894527687,0.0
2020-09-10,1011010801,食用菌,35.789,442.84540000000004,107,0,0.0,10,12.373785241275252,0.0
2020-09-11,1011010101,花叶类,151.957,1064.8528000000001,309,0,0.0,14,7.007592937475734,0.0
2020-09-11,1011010201,花菜类,31.537999999999997,290.536,66,2,1.132,2,9.212251886612975,0.035893208193290636
2020-09-11,1011010402,水生根茎类,13.364,110.77600000000001,26,0,0.0,2,8.289134989524095,0.0
2020-09-11,1011010501,茄类,22.019000000000002,166.36700000000002,33,2,1.603,3,7.555611063172715,0.07280076297742857
2020-09-11,1011010504,辣椒类,50.22,518.5636,176,0,0.0,9,10.325838311429708,0.0
2020-09-11,1011010801,食用菌,48.467,584.8806,147,0,0.0,11,12.067604762003011,0.0
2020-09-12,1011010101,花叶类,231.88400000000001,1696.1298000000002,452,3,1.04,15,7.314561591140398,0.00448500112125028
2020-09-12,1011010201,花菜类,43.337,451.515,89,0,0.0,2,10.418695341163438,0.0
2020-09-12,1011010402,水生根茎类,16.957,135.656,29,0,0.0,1,8.0,0.0
2020-09-12,1011010501,茄类,21.411,191.94,41,0,0.0,4,8.964550931764046,0.0
2020-09-12,1011010504,辣椒类,74.51,801.8314,268,0,0.0,11,10.7613931015971,0.0
2020-09-12,1011010801,食用菌,73.173,794.115,205,0,0.0,11,10.852568570374318,0.0
2020-09-13,1011010101,花叶类,263.345,1810.301,483,2,0.868,14,6.874256203839069,0.0032960565038257796
2020-09-13,1011010201,花菜类,41.704,419.798,95,0,0.0,2,10.066132745060425,0.0
2020-09-13,1011010402,水生根茎类,18.739,159.268,42,0,0.0,3,8.499279577352047,0.0
2020-09-13,1011010501,茄类,28.737,281.08000000000004,57,0,0.0,3,9.781118418763269,0.0
2020-09-13,1011010504,辣椒类,83.723,890.1392,283,0,0.0,11,10.631955376658743,0.0
2020-09-13,1011010801,食用菌,74.834,936.6564000000001,228,0,0.0,10,12.516455087259802,0.0
2020-09-14,1011010101,花叶类,175.844,1181.2894,350,1,0.72,16,6.717826027615386,0.004094538340802075
2020-09-14,1011010201,花菜类,64.257,677.2249999999999,148,0,0.0,2,10.539318673451918,0.0
2020-09-14,1011010402,水生根茎类,17.360999999999997,145.75199999999998,26,0,0.0,2,8.395368930361155,0.0
2020-09-14,1011010501,茄类,16.134,135.657,31,0,0.0,3,8.4081442915582,0.0
2020-09-14,1011010504,辣椒类,48.550000000000004,512.871,163,0,0.0,9,10.5637693099897,0.0
2020-09-14,1011010801,食用菌,31.147000000000002,444.7546,117,0,0.0,7,14.27921148104151,0.0
2020-09-15,1011010101,花叶类,156.048,1083.0754,333,3,1.58,16,6.9406554393519935,0.010125089715984826
2020-09-15,1011010201,花菜类,29.878,305.848,67,0,0.0,2,10.236562018876766,0.0
2020-09-15,1011010402,水生根茎类,19.219,182.978,45,0,0.0,2,9.520682657786566,0.0
2020-09-15,1011010501,茄类,13.243,102.405,27,0,0.0,3,7.73276447934758,0.0
2020-09-15,1011010504,辣椒类,49.991,518.87,172,0,0.0,8,10.379268268288293,0.0
2020-09-15,1011010801,食用菌,41.578,525.619,135,0,0.0,10,12.64175766030112,0.0
